_id,url,brand,name,discountedPrice,actualPrice,imageUrl1,_class,tag[0],tags[0]
64d85190215cf753ad5bdc86,https://www.myntra.com/lehenga-choli/house-of-pataudi/house-of-pataudi-girls-yellow--pink-ready-to-wear-lehenga--blouse-with-dupatta/14499134/buy,House of Pataudi,Ready to Wear Lehenga Blouse With Dupatta,Rs. 839,Rs. 2799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14499134/2022/3/29/26460d8c-2f20-4fc1-84f4-05c9f8866f4a1648563711998-House-of-Pataudi-Girls-Yellow--Pink-Ready-to-Wear-Lehenga--B-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85194215cf753ad5bdc87,https://www.myntra.com/lehenga-choli/rangpur/rangpur-girls-square-neck-embroidered-sequinned--lehenga--blouse-/23951974/buy,Rangpur,Girls Silk Lehenga Choli,Rs. 3960,Rs. 4400,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23951974/2023/7/10/c1f890ef-cbf6-410e-ac19-6bd9ed3b38cb1688985181311RangpurGirlsPeach-ColouredGold-TonedEmbroideredSequinnedRead1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85197215cf753ad5bdc88,https://www.myntra.com/lehenga-choli/sangria/sangria-girls-green--golden-ethnic-motifs-print-ready-to-wear-lehenga-choli-with-dupatta/19373726/buy,Sangria,Girls Lehenga Choli & Dupatta,Rs. 1139,Rs. 3799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19373726/2023/2/21/4f2a906a-e730-4734-af83-4ec1a244af031676972569907SangriaGirlsGreenGoldenEthnicMotifsPrintReadytoWearLehengaCh1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d8519a215cf753ad5bdc89,https://www.myntra.com/lehenga-choli/many-frocks-/many-frocks--girls-printed-ready-to-wear-lehenga-blouse-with-dupatta/24112352/buy,MANY FROCKS &,Ready to Wear Lehenga Choli,Rs. 1499,Rs. 1999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24112352/2023/7/20/d214e39e-100e-4a73-af71-a9277e7c49fd1689835224650LehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d8519d215cf753ad5bdc8a,https://www.myntra.com/lehenga-choli/house-of-pataudi/house-of-pataudi-girls-yellow--blue-ready-to-wear-lehenga--blouse-with-dupatta/14499112/buy,House of Pataudi,Ready to Wear Lehenga Blouse With Dupatta,Rs. 839,Rs. 2799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14499112/2022/3/29/6a190b92-f48e-44d0-ad27-9e3d77dfe8fa1648563698850-House-of-Pataudi-Girls-Yellow--Blue-Ready-to-Wear-Lehenga--B-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851a0215cf753ad5bdc8b,https://www.myntra.com/lehenga-choli/libas/libas-classic-burgundy-shade-gorgeous-embroidered-lehenga-with-solid-choli/14914168/buy,Libas,Classic Burgundy Shade Gorgeous Embroidered Lehenga with Solid Choli,Rs. 1749,Rs. 4999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14914168/2021/10/22/3d3d4c05-f256-4f55-8c85-2c1ba0bdb6211634904051248-Libas-Classic-Burgundy-Shade-Gorgeous-Embroidered-Lehenga-wi-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851a3215cf753ad5bdc8c,https://www.myntra.com/lehenga-choli/sangria/sangria-teen-girl-maroon--white-ethnic-motif-ready-to-wear-cotton-lehenga-choli--dupatta/20032990/buy,Sangria,TeenGirls Cotton Lehenga Choli,Rs. 1109,Rs. 3699,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20032990/2022/11/30/fa99f3f2-ced6-4820-a0a6-edbd1a68a8bc1669807997023SangriaTeenGirlMaroonWhiteEthnicMotifReadytoWearCottonLeheng1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851a6215cf753ad5bdc8d,https://www.myntra.com/lehenga-choli/yoyo-fashion/yoyo-fashion-embroidered-sequinned-semi-stitched-lehenga--unstitched-blouse-with-dupatta/23682998/buy,YOYO Fashion,Semi-Stitched Lehenga Choli,Rs. 1699,Rs. 3699,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23682998/2023/6/19/66a22d39-1f20-4f5c-a2af-d53aaf6a7e491687185995913YOYOFashionPurpleEmbroideredSemi-StitchedLehengaUnstitchedBl1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851a9215cf753ad5bdc8e,https://www.myntra.com/lehenga-choli/fabpixel/fabpixel-printed-semi-stitched-lehenga--unstitched-blouse-with-dupatta/22030152/buy,FABPIXEL,Semi-Stitched Lehenga Unstitched Blouse With Dupatta,Rs. 2599,Rs. 9999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22030152/2023/2/17/54ca6bbe-dbf0-4675-bcf8-52edead5f2081676655906575BlueGeorgetteStripedFlaredLehengaCholiwithDupatta1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851ac215cf753ad5bdc8f,https://www.myntra.com/lehenga-choli/house-of-pataudi/house-of-pataudi-girls-blue-printed-ready-to-wear-jashn-lehenga--blouse-with-dupatta/15977350/buy,House of Pataudi,Ready to Wear Lehenga Choli,Rs. 599,Rs. 1999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15977350/2022/9/27/c703988f-2378-4b72-8c92-5ada519f6bac1664264143943-House-of-Pataudi-Girls-Blue-Printed-Ready-to-Wear-Jashn-Lehe-15.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851af215cf753ad5bdc90,https://www.myntra.com/lehenga-choli/sangria/sangria-girls-maroon--white-ethnic-motifs-print-pure-cotton-ready-to-wear-lehenga-choli/14993752/buy,Sangria,Girls Cotton Lehenga Choli,Rs. 1019,Rs. 3399,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14993752/2021/11/15/0a80801e-839e-4b14-ad70-70f92363901a1636968797060-Sangria-Girls-Maroon--White-Ethnic-Motifs-Print-Pure-Cotton--1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851b2215cf753ad5bdc91,https://www.myntra.com/lehenga-choli/bitiya-by-bhama/bitiya-by-bhama-girls-foil-printed-v-neck-lehenga--blouse-with-dupatta/22574804/buy,Bitiya by Bhama,Girls Cotton Lehenga Choli,Rs. 1349,Rs. 4499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22574804/2023/3/30/01842da6-84fd-49bf-b28f-c27e66b38ae01680119352928BitiyabyBhamaGirlsPeach-ColouredGold-TonedPrintedFoilPrintRe1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851b5215cf753ad5bdc92,https://www.myntra.com/lehenga-choli/janasya/janasya-women-maroon-cotton-block-print-lehenga-choli-with-dupatta/20453176/buy,Janasya,Lehenga Blouse With Dupatta,Rs. 2831,Rs. 4799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20453176/2022/10/19/99f6b05f-3790-417f-8611-c7d7ce26531e1666143698683JanasyaWomensMaroonCottonBlockPrintLehengaCholiWithDupatta1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851b8215cf753ad5bdc93,https://www.myntra.com/lehenga-choli/tiber+taber/tiber-taber-girls-embroidered-ready-to-wear-lehenga--blouse-with-dupatta/24146780/buy,Tiber Taber,Girls Lehenga Choli,,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24146780/2023/7/22/8d44d1df-833a-4927-bf3b-969dfa5592351689969465567TiberTaberGirlsYellowGreenReadytoWearLehengaBlouseWithDupatt1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851bc215cf753ad5bdc94,https://www.myntra.com/lehenga-choli/sangria/sangria-teen-girls-black-bandhani-mandarin-neck-puff-sleeves-ready-to-wear-lehenga--choli/20033008/buy,Sangria,Teen Girls Print Lehenga Choli,Rs. 1049,Rs. 3499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20033008/2022/12/8/f7f925c5-99dc-4c60-9e68-05994de585f71670495530144SangriaTeenGirlsBlackBandhaniMandarinNeckPuffSleevesReadytoW1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851bf215cf753ad5bdc95,https://www.myntra.com/lehenga-choli/fabpixel/fabpixel-floral-printed-semi-stitched-pleated-lehenga-choli-with-dupatta/22708506/buy,FABPIXEL,Semi-Stitched Lehenga Choli,Rs. 2899,Rs. 9999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22708506/2023/4/8/55c02fad-214b-4b98-ba04-8d4692514b1d1680977222476WhiteFloralEmbroideredGeorgetteLehengaCholiwithDupatta1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851c2215cf753ad5bdc96,https://www.myntra.com/lehenga-choli/readiprint-fashions/readiprint-fashions-girls-pink--magenta-printed-ready-to-wear-lehenga--blouse-with-dupatta/20518466/buy,Readiprint Fashions,Ready to Wear Lehenga Blouse With Dupatta,Rs. 1150,Rs. 2300,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20518466/2022/11/3/e9edf8de-b714-4e37-b64d-7b10cd3721f51667471699134-Readiprint-Fashions-Girls-Lehenga-Choli-3831667471698354-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851c5215cf753ad5bdc97,https://www.myntra.com/lehenga-choli/atun/atun-girls-ready-to-wear-lehenga--blouse-with-dupatta/24079384/buy,A.T.U.N.,Girls Lehenga Choli Set,Rs. 1499,Rs. 4999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24079384/2023/7/18/0e137e74-5860-4433-8f2e-f3660425a5ac1689682544385LehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851c8215cf753ad5bdc98,https://www.myntra.com/lehenga-choli/sangria/sangria-teen-girls-blue-bandhani-mandarin-neck-puff-sleeves-ready-to-wear-lehenga--choli/20033004/buy,Sangria,Teen Girls Print Lehenga Choli,Rs. 1049,Rs. 3499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20033004/2022/12/8/62c8165e-8e86-41ed-8add-1b683f23e04d1670495527603SangriaTeenGirlsBlueBandhaniMandarinNeckPuffSleevesReadytoWe1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851cb215cf753ad5bdc99,https://www.myntra.com/lehenga-choli/halfsaree+studio/halfsaree-studio-semi-stitched-lehenga--unstitched-blouse-with-dupatta/24395770/buy,HALFSAREE STUDIO,Semi-Stitched Lehenga Choli,,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24395770/2023/8/8/0f593830-7514-4463-a837-3d529d60bd991691472842895LIGHTGREENBANARASISILKZARIWOVENPLEATINGLEHENGA1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851ce215cf753ad5bdc9a,https://www.myntra.com/lehenga-choli/bitiya-by-bhama/bitiya-by-bhama-girls-pink--orange-thread-work-ready-to-wear-lehenga--blouse/15101030/buy,Bitiya by Bhama,Ready to Wear Lehenga Blouse,Rs. 671,Rs. 4799,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15101030/2021/8/10/af4ca8c8-96d9-4061-9eca-f7c56acdd3b61628605534370BitiyabyBhamaPinkMustardReadytoWearLehengawithBlouse1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851d1215cf753ad5bdc9b,https://www.myntra.com/lehenga-choli/panchhi/panchhi-mauve--orange-embroidered-sequinned-semi-stitched-lehenga--unstitched-blouse-with-dupatta/16865172/buy,panchhi,Semi-Stitched Lehenga Unstitched Blouse With Dupatta,Rs. 5919,Rs. 15999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16865172/2023/7/11/abb87927-13f6-4b63-a829-95e58f1abcc61689054726907-panchhi-Mauve--Orange-Embroidered-Sequinned-Semi-Stitched-Le-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851d4215cf753ad5bdc9c,https://www.myntra.com/lehenga-choli/sangria/sangria-girls-multicoloured-ready-to-wear-lehenga-with-blouse/14993570/buy,Sangria,Girls Lehenga With Blouse,Rs. 749,Rs. 2499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14993570/2022/12/28/acba099c-003d-4de0-8ff7-8661846ea2661672228619996SangriaGirlsMulticolouredReadytoWearLehengaWithBlouse1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851d7215cf753ad5bdc9d,https://www.myntra.com/lehenga-choli/fabpixel/fabpixel-embroidered-sequinned-semi-stitched-lehenga--unstitched-blouse-with-dupatta/23731844/buy,FABPIXEL,Lehenga With Blouse & Dupatta,Rs. 4099,Rs. 9999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23731844/2023/6/23/9db44f6c-e112-4f57-9a57-f23d446944851687497602240HotPinkEmbroideredSequinsZariWorkGeorgetteLehengaCholiwithDu1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851da215cf753ad5bdc9e,https://www.myntra.com/lehenga-choli/looknbook-art/looknbook-art-printed-foil-print-semi-stitched-lehenga--unstitched-blouse-with-dupatta/23832448/buy,LOOKNBOOK ART,Semi-Stitched Lehenga Unstitched Blouse With Dupatta,Rs. 2640,Rs. 4800,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23832448/2023/6/30/1bb11652-a700-44b5-985d-b1336d833a781688148811288PinkColourDolaSilkWithPatolaPrintedLehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851dd215cf753ad5bdc9f,https://www.myntra.com/lehenga-choli/vidraa-western-store/vidraa-western-store-ethnic-motifs-embroidered-ready-to-wear-lehenga--blouse-with-dupatta/23797854/buy,Vidraa Western Store,Lehenga & Blouse With Dupatta,Rs. 2999,Rs. 6999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23797854/2023/6/28/7523fd97-a86c-4558-af8a-e4d4a2fd1c181687963997316BeautifulBlackcoloredHeavyEmbrodeirySequanceworkedSleeveless1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851e0215cf753ad5bdca0,https://www.myntra.com/lehenga-choli/sangria/sangria-teen-girls-burgundy--white-ethnic-motifs-print-ready-to-wear-cotton-lehenga-choli/19373724/buy,Sangria,Teen Girls Cotton LehengaCholi,Rs. 1019,Rs. 3399,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19373724/2022/11/30/61ffa2e0-deda-4a5e-913e-168cd8d282f91669808022727SangriaTeenGirlsBurgundyWhiteEthnicMotifsPrintReadytoWearCot1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851e4215cf753ad5bdca1,https://www.myntra.com/lehenga-choli/panchhi/panchhi-red--pink-ombre-dyed-sequinned-semi-stitched-lehenga--unstitched-blouse-dupatta/18624656/buy,panchhi,Semi-Stitched Lehenga Unstitched Blouse With Dupatta,Rs. 7409,Rs. 12999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18624656/2022/6/22/28f62009-3be5-4a87-9092-3c90542b7ffa1655889156405-panchhi-Women-Lehenga-Choli-201655889155644-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851e7215cf753ad5bdca2,https://www.myntra.com/lehenga-choli/fabpixel/fabpixel-blue--peach-coloured-embroidered-sequinned-shibori-semi-stitched-lehenga--unstitched-blouse-with/18743890/buy,FABPIXEL,Semi-Stitched Lehenga Unstitched Blouse With Dupatta,Rs. 3299,Rs. 9999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18743890/2022/6/15/f3551a70-3143-4caa-a5d0-a294527ba44f1655302193319FABPIXELBluePeach-ColouredEmbroideredSequinnedShiboriSemi-St1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851ea215cf753ad5bdca3,https://www.myntra.com/lehenga-choli/amrutam-fab/amrutam-fab-white--pink-printed-semi-stitched-lehenga--unstitched-blouse-with-dupatta/19415964/buy,Amrutam Fab,Semi-Stitched Lehenga Set,Rs. 1299,Rs. 6999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19415964/2022/8/6/a7723afd-4f50-4a49-9b70-2971f87ad5461659785808535LehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851ed215cf753ad5bdca4,https://www.myntra.com/lehenga-choli/sangria/sangria-teen-girl-purple--white-ethnic-motif-ready-to-wear-cotton-lehenga-choli--dupatta/20033006/buy,Sangria,TeenGirls Cotton Lehenga Choli,Rs. 1109,Rs. 3699,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20033006/2022/11/30/a32fd332-2d50-46f1-81c4-55d5ad9968b11669808000907SangriaTeenGirlPurpleWhiteEthnicMotifReadytoWearCottonLeheng1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851f0215cf753ad5bdca5,https://www.myntra.com/lehenga-choli/fabindia/fabindia-infants-girls-floral-printed-sequinned-cotton-ready-to-wear-lehenga--choli/24333916/buy,Fabindia,Girls Cotton Lehenga Set,,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24333916/2023/8/3/3422a591-866f-4ee5-a705-0f0345568a141691086095389FabindiaOrangeCottonHandBlockPrintedLehengaSet1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851f3215cf753ad5bdca6,https://www.myntra.com/lehenga-choli/atun/a-t-u-n-girls-yellow--pink-embroidered-thread-work-ready-to-wear-lehenga--blouse-with-dupatta/19847878/buy,A.T.U.N.,Ready to Wear Lehenga Set,Rs. 1599,Rs. 3999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19847878/2022/9/8/5974fa4e-65af-47ac-b903-4cb8eb166c121662621088176ATUNGirlsYellowPinkEmbroideredReadytoWearLehengaBlouseWithDu1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851f6215cf753ad5bdca7,https://www.myntra.com/lehenga-choli/khushal-k/khushal-k-floral-printed-cotton-lehenga--blouse-with-dupatta/22561006/buy,Khushal K,Printed Cotton Lehenga Choli,Rs. 1975,Rs. 7599,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22561006/2023/3/29/05c50bff-f2fc-4225-8b56-8cfa1547b3891680087719973KhushalKWomenLehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851f9215cf753ad5bdca8,https://www.myntra.com/lehenga-choli/pspeaches/pspeaches-girls-orange--blue-printed-ready-to-wear-lehenga--blouse-with-dupatta/18095444/buy,pspeaches,Ready to Wear Lehenga Blouse With Dupatta,Rs. 1113,Rs. 4283,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18095444/2022/7/22/1c04eeca-8b87-4a0e-8ce5-4d07b411cd051658464246929pspeachesGirlsOrangeBluePrintedReadytoWearLehengaBlouseWithD1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851fc215cf753ad5bdca9,https://www.myntra.com/lehenga-choli/baesd/baesd-girls-v-neck-ready-to-wear-lehenga--blouse-with-dupatta/23572888/buy,BAESD,Ready to Wear Lehenga Choli,Rs. 599,Rs. 3999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23572888/2023/6/9/a10a32c4-adc0-4310-a650-97c1b5503d171686272569882BAESDGirlsMustardPinkReadytoWearLehengaBlouseWithDupatta1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d851ff215cf753ad5bdcaa,https://www.myntra.com/lehenga-choli/sangria/sangria-girls-yellow--red--chevron-printed-ready-to-wear-lehenga--choli/20033000/buy,Sangria,Girls Ready to Wear Lehenga,Rs. 869,Rs. 2899,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20033000/2022/11/23/5d7bac48-9be9-4981-8665-1c805934ec711669205417170-Sangria-Girls-Yellow--Red--Chevron-Printed-Ready-to-Wear-Leh-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85202215cf753ad5bdcab,https://www.myntra.com/lehenga-choli/tiny-kingdom/tiny-kingdom-girls-printed-ready-to-wear-lehenga--blouse-with-dupatta/23627878/buy,Tiny Kingdom,Ready to Wear Lehenga Choli,Rs. 3400,Rs. 4000,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23627878/2023/6/14/e765cf67-6957-4259-aa84-56f22fb9b48b1686739070979TinyKingdomGirlsBlueGreenPrintedReadytoWearLehengaBlouseWith1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85205215cf753ad5bdcac,https://www.myntra.com/lehenga-choli/shae-by-sassafras/shae-by-sassafras-women-chanderi-printed-lehenga--crop-top/19798068/buy,Shae by SASSAFRAS,Chanderi Lehenga & Crop Top,Rs. 1574,Rs. 4499,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19798068/2022/9/5/9341b21e-2b04-4e6c-b423-36a3cafacce71662369460228ShaebySASSAFRASYellowGreenPrintedReadytoWearLehenga1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85208215cf753ad5bdcad,https://www.myntra.com/lehenga-choli/pspeaches/pspeaches-girls-coral--yellow-ready-to-wear-lehenga-choli/19840378/buy,pspeaches,Ready to Wear Lehenga Choli,Rs. 1359,Rs. 4854,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19840378/2022/9/7/f63f46b4-28a3-4ae4-b3e8-03e039adc1761662555715036pspeachesGirlsCoralYellowReadytoWearLehenga1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d8520c215cf753ad5bdcae,https://www.myntra.com/lehenga-choli/looknbook-art/looknbook-art-foil-printed-semi-stitched-lehenga--unstitched-blouse-with-dupatta/23438302/buy,LOOKNBOOK ART,Semi-Stitched Lehenga Choli,Rs. 2640,Rs. 4800,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23438302/2023/5/27/68464e0e-eb53-49fe-a387-84d9c2f4a1a91685136093459MustardColourDolaSilkWithPrintedAndFoilWorkLehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d8520f215cf753ad5bdcaf,https://www.myntra.com/lehenga-choli/saka-designs/saka-designs-girls-woven-design-sequinned-ready-to-wear-lehenga-choli-with-dupatta/22683870/buy,SAKA DESIGNS,Ready to Wear Lehenga Choli,Rs. 1559,Rs. 2999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22683870/2023/4/7/a7696a2b-cdbd-48f5-b0db-b1e4764f9e271680807687051SAKADESIGNSGirlsLehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85212215cf753ad5bdcb0,https://www.myntra.com/lehenga-choli/anouk/anouk-stylish-black-solid-ready-to-wear-lehenga-choli-with-dupatta/14324806/buy,Anouk,Ready to Wear Lehenga Choli with Dupatta,Rs. 1315,Rs. 4699,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14324806/2021/10/28/9eb44c26-e71e-4dea-af2a-7f059e1953d11635423556506-Anouk-Women-Lehenga-Choli-5591635423555779-3.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85215215cf753ad5bdcb1,https://www.myntra.com/lehenga-choli/fabindia/fabindia-infant-girls-floral-printed-sequinned-cotton-ready-to-wear-lehenga--choli/24333918/buy,Fabindia,Girls Cotton Lehenga Set,,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24333918/2023/8/3/73bb32b5-58da-4c35-9cf8-6efa415eb0fa1691086101542FabindiaTealCottonSilkBlendPrintedLehengaSet1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d85218215cf753ad5bdcb2,https://www.myntra.com/lehenga-choli/pspeaches/ps-peaches-girls-red--blue-floral-lehenga-choli-set/14988648/buy,pspeaches,Floral Lehenga Choli Set,Rs. 1113,Rs. 4282,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14988648/2021/7/30/c5907b00-3e78-4c87-80b1-9f430357d6ad1627663481222LehengaCholi1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
64d8521b215cf753ad5bdcb3,https://www.myntra.com/lehenga-choli/divastri/divastri-blue--green-woven-design-lehenga-choli/13922350/buy,DIVASTRI,Woven Design Lehenga Choli,Rs. 1319,Rs. 5999,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13922350/2021/6/21/6f52e6d4-5441-4541-a4ef-4c2c28f0a0b61624257569988-DIVASTRI-Women-Lehenga-Choli-1011624257569067-1.jpg",com.scram.WebScrape.model.myntra.ProductCard,,lehenga-choli
